"Tut_5_zoom_in_body","Press with 2 fingers and move outwards."
"Tut_5_zoom_in_title","Zoom in!"
"Tut_5_zoom_title","Tip:"
"You","You"
"add_friends","Invite friends!"
"all_friends","All friends"
"announcement_cross_blast_hammer_presentation","Here you have your second jewelry tool!"
"announcement_title_cross_blast_hammer_booster","Great Jewelers need great tools"
"announcement_upgraded_hammer_presentation","Your hammer booster has been upgraded. It now smashes harder than ever!"
"app_friends","Diamond Diaries Saga friends"
"bank_more_offers","More Offers"
"beginners_bundle.store.package_name","Beginner's Bundle"
"bernadetta_body","I knew you could do it!"
"bernadetta_good_job","Good job!"
"bernadetta_level1_intro","Finally you are in Paris! Bring the Diamond to the Necklace to create a Jewel!"
"bernadetta_level1_outro","Great! Keep collecting Diamonds and the Jewel will be restored really soon!"
"bernadetta_master_presentation","Bravo! Master Florian is waiting for you at level 16."
"bernadetta_name","Bernadetta"
"bernadetta_rank_text","Well done!"
"bonus_score","BONUS: {0}"
"booster_unlimited","Hammers are unlimited in this level!"
"bundle_1_name","Beginner’s bundle"
"bundle_2_name","Bernadetta’s bundle"
"bundle_3_name","Charlie’s bundle"
"bundle_4_name","Pearl bundle"
"bundle_5_name","Amethyst bundle"
"bundle_6_name","Diamond bundle"
"button_accept_all","Accept all"
"button_amazing","Amazing"
"button_claim","Claim"
"button_claim_reward","Claim Reward"
"button_community","Community"
"button_confirm","Confirm"
"button_continue","Continue"
"button_crack_open","Crack it open"
"button_do_it","Let's do it!"
"button_end_episode","Let's go!"
"button_facebook","Facebook"
"button_great","Great"
"button_how","How"
"button_lets_go","Let's go"
"button_lets_start","Let's start"
"button_menu","Settings"
"button_menu_main","Main menu"
"button_next","Next"
"button_no","No"
"button_ok","Ok"
"button_okay","Okay!"
"button_play","Play"
"button_playon","Play on"
"button_quit","Quit"
"button_refill","Refill lives"
"button_replay","Retry"
"button_send","Send"
"button_smash","Smash!"
"button_tap_to_continue","Tap to continue"
"button_yes","Yes"
"c2cTableData","<tr>
    <td>Midasplayer AB</td>
    <td>Providing our game to our players, including customer contact, account management, marketing, advertising, provision of surveys, analytics, prevention of fraud and other purposes as required in accordance with the privacy policy, laws and regulations.</td>
    <td>Your full name, email address and nickname when you create an account with us; details of your use of our games and websites and the resources that you access; communications with us or other users;  your interactions with us on our social media channels or feedback you send to us via our surveys; and information we collect via cookies and other similar technologies. </td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Midasplayer.com Limited</td>
    <td>Providing our game to our players, including customer contact, account management, marketing, advertising, provision of surveys, analytics, prevention of fraud and other purposes as required in accordance with the privacy policy, laws and regulations.</td>
    <td>Your full name, email address and nickname when you create an account with us; details of your use of our games and websites and the resources that you access; communications with us or other users;  your interactions with us on our social media channels or feedback you send to us via our surveys; and information we collect via cookies and other similar technologies. </td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Activision Blizzard Media LLC</td>
    <td>In-game advertising</td>
    <td>Your full name, email address and nickname when you create an account with us; details of your use of our games and websites and the resources that you access; communications with us or other users;  your interactions with us on our social media channels or feedback you send to us via our surveys; and information we collect via cookies and other similar technologies. </td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Activision Blizzard Media Limited</td>
    <td>In-game advertising</td>
    <td>Your full name, email address and nickname when you create an account with us; details of your use of our games and websites and the resources that you access; communications with us or other users;  your interactions with us on our social media channels or feedback you send to us via our surveys; and information we collect via cookies and other similar technologies. </td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>King Shared Services S.L. Spain</td>
    <td>Providing our game to our players, including customer contact, account management, marketing, advertising, provision of surveys, analytics, prevention of fraud and other purposes as required in accordance with the privacy policy, laws and regulations.</td>
    <td>Your full name, email address and nickname when you create an account with us; details of your use of our games and websites and the resources that you access; communications with us or other users;  your interactions with us on our social media channels or feedback you send to us via our surveys; and information we collect via cookies and other similar technologies. </td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Midasplayer Vertriebs GmbH Germany</td>
    <td>Providing our game to our players, including customer contact, account management, marketing, advertising, provision of surveys, analytics, prevention of fraud and other purposes as required in accordance with the privacy policy, laws and regulations.</td>
    <td>Your full name, email address and nickname when you create an account with us; details of your use of our games and websites and the resources that you access; communications with us or other users;  your interactions with us on our social media channels or feedback you send to us via our surveys; and information we collect via cookies and other similar technologies. </td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Activision Publishing, Inc.</td>
    <td>Group marketing</td>
    <td>Email address</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Blizzard Entertainment, Inc.</td>
    <td>Group marketing</td>
    <td>Email address</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Blizzard Entertainment International, a division of Activision Blizzard International B.V.</td>
    <td>Group marketing</td>
    <td>Email address</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>The Call of Duty League, LLC</td>
    <td>Group marketing</td>
    <td>Email address</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>The Overwatch League, LLC</td>
    <td>Group marketing</td>
    <td>Email address</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Major League Gaming Corp.</td>
    <td>Group marketing</td>
    <td>Email address</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Xandr Inc</td>
    <td>In-game advertising</td>
    <td>IDFA, ADID, carrier, Operating System, language, country/non-specific location data</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Unity Technologies SF</td>
    <td>In-game advertising</td>
    <td>IDFA, ADID, carrier, Operating System, language, country/non-specific location data</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Magnite Inc, formerly known as the Rubicon Project Inc</td>
    <td>In-game advertising</td>
    <td>IDFA, ADID, carrier, Operating System, language, country/non-specific location data</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>
<tr>
    <td>Facebook Inc.</td>
    <td>In-game advertising</td>
    <td>IDFA, ADID, carrier, operating system, language, country/non-specific location data</td>
    <td>Until the purpose of processing personal information is achieved</td>
</tr>"
"c2cTableHeadings","<tr>
    <th>Recipient</th>
    <th>Recipient's purposes of using personal information</th>
    <th>Items of personal information provided</th>
    <th>Period of retention and use by the recipient</th>
</tr>"
"c2cTitle","Third party transfer of user's personal information"
"champagne_collection_counters","{0}"
"champagne_collection_counters_left","Bottles left: {0}"
"champagne_prelevel_goals","Open the Bottles!"
"cheering_almost_there","Almost there!"
"cheering_keep_linking","Keep linking!"
"cheering_more_to_go","{0} more to go!"
"cheering_one_left","Only 1 left!"
"city_choose_destination","Choose your destination:"
"city_episode_boost_birds_desc","2 birds at the start of every level"
"city_episode_boost_blast_desc","1 Blast at the start of every level"
"city_episode_boost_city_feedback","{0} Boost"
"city_episode_boost_faster_lives_desc","Lives recharge twice as fast"
"city_episode_boost_hammer_desc","More powerful Hammer"
"city_episode_boost_intro","Where do you want to go next? Each city has a different Boost waiting for you in every level!"
"city_name_amsterdam","Amsterdam"
"city_name_antalya","Antalya"
"city_name_athens","Athens"
"city_name_auckland","Auckland"
"city_name_bangkok","Bangkok"
"city_name_barcelona","Barcelona"
"city_name_beijing","Beijing"
"city_name_berlin","Berlin"
"city_name_bhutan","Bhutan"
"city_name_bruges","Bruges"
"city_name_buenos_aires","Buenos Aires"
"city_name_cairo","Cairo"
"city_name_cambodia","Cambodia"
"city_name_cinque_terre","Cinque Terre"
"city_name_copenhagen","Copenhagen"
"city_name_cusco","Cusco"
"city_name_dubrovnik","Dubrovnik"
"city_name_edinburg","Edinburgh"
"city_name_florence","Florence"
"city_name_granada","Granada"
"city_name_hanoi","Hanoi"
"city_name_havana","Havana"
"city_name_hong_kong","Hong Kong"
"city_name_istanbul","Istanbul"
"city_name_jodhpur","Jodhpur"
"city_name_kathmandu","Kathmandu"
"city_name_kuala_lumpur","Kuala Lumpur"
"city_name_kyoto","Kyoto"
"city_name_lisbon","Lisbon"
"city_name_london","London"
"city_name_marrakesh","Marrakesh"
"city_name_merida","Mérida"
"city_name_monaco","Monaco"
"city_name_moscow","Moscow"
"city_name_nara","Nara"
"city_name_neworleans","New Orleans"
"city_name_newyork","New York"
"city_name_newyork_short","New York"
"city_name_paris","Paris"
"city_name_paris_short","Paris"
"city_name_phoenix","Phoenix"
"city_name_prague","Prague"
"city_name_reykjavik","Reykjavik"
"city_name_rio","Rio de Janeiro"
"city_name_rome","Rome"
"city_name_salzburg","Salzburg"
"city_name_san_juan","San Juan"
"city_name_sanfrancisco","San Francisco"
"city_name_sankt_petersburg","Saint Petersburg"
"city_name_santa_monica","Santa Monica"
"city_name_santorini","Santorini"
"city_name_seoul","Seoul"
"city_name_shanghai","Shanghai"
"city_name_stockholm","Stockholm"
"city_name_strasbourg","Strasbourg"
"city_name_tokyo","Tokyo"
"city_name_varanasi","Varanasi"
"city_name_venice","Venice"
"city_race_announcement_1","These players started the same city as you.

Can you finish it faster than they did?"
"city_race_announcement_2","Race and get rewards!"
"city_race_announcement_title","City Challenge"
"city_race_endlevel_keeptrying","Only the Top 3 get a reward. Keep trying!"
"city_race_endlevel_yourposition","Position"
"city_race_endlevel_yourreward","Reward"
"city_race_position","Position {0}"
"collect_collab_announcement_description","Exchange your key with other players to open the Traders Chest"
"collect_collab_announcement_key","This is your key"
"collect_collab_connection_issue_exchange","This player already exchanged the key with other"
"collect_collab_connection_issue_generic","There was a connection issue, try it later!"
"collect_collab_exchanging_header","Exchanging"
"collect_collab_failure_description","You didn't unlock the Traders Chest in time. Better luck next time!"
"collect_collab_group_header","People to exchange"
"collect_collab_group_header_descriptive","Forge your key and exchange it with others"
"collect_collab_player_collect_description","Collect charms"
"collect_collab_player_exchange_button","Exchange"
"collect_collab_player_forge_button","Forge"
"collect_collab_player_ready_to_exchange_description","Ready to exchange"
"collect_collab_push_notification_exchanged_with_player","A player exchanged a key with you! Come to see it!"
"collect_collab_push_notification_other_forged","A player forged a key you need! Come to see it!"
"collect_collab_status_already_have_blue_key","Already has the blue key"
"collect_collab_status_already_have_green_key","Already has the green key"
"collect_collab_status_already_have_purple_key","Already has the purple key"
"collect_collab_status_already_have_red_key","Already has the red key"
"collect_collab_status_already_have_yellow_key","Already has the yellow key"
"collect_collab_status_chest_opened","Already opened the chest"
"collect_collab_status_collecting","Collecting"
"collect_collab_status_forging","Forging"
"collect_collab_status_key_not_needed","You don't need this key"
"collect_collab_status_ready_to_exchange","Ready to exchange"
"collect_collab_victory_description","You unlocked the Traders Chest. Now enjoy this amazing reward!"
"collect_collab_widget_mesage_ready_to_exchange","A player forged a key you need!"
"collect_collab_widget_message_forge","Now you can forge your key!"
"coloring_album_button","Album"
"coloring_album_frame","Album"
"coloring_color_button","Color"
"coloring_color_frame","Coloring"
"coloring_found","Found:"
"coloring_get_stars","Color it to get 3 stars!"
"coloring_map_button","Map"
"coloring_new_postcard","New"
"coloring_postcard_loading","Loading"
"coloring_share_back_button","Back"
"coloring_share_button","Share"
"coloring_share_frame","Share"
"coloring_undo_button","Undo"
"connection_required_notification","The challenge requires an internet connection!"
"contactus_title","Help Center"
"diamond_mission_completed","It's beautiful, Lucy!"
"diamond_mission_intro","Collect diamonds to restore jewels!"
"diamond_missions_generic_a_intro_text_1","I found another antique jewel design!"
"diamond_missions_generic_a_intro_text_2","Collect 200 diamonds to craft it!"
"diamond_missions_generic_a_outro_text_1","Wonderful! It's even more beautiful than I imagined!"
"diamond_missions_generic_b_intro_text_1","Here is a new jewel design for you to craft!"
"diamond_missions_generic_b_intro_text_2","Collect 400 diamonds to craft it!"
"diamond_missions_generic_b_outro_text_1","Superb! Another beautiful piece for our collection!"
"diamond_missions_generic_c_intro_text_1","Take this antique design as your next challenge!"
"diamond_missions_generic_c_intro_text_2","Collect 600 diamonds to craft it!"
"diamond_missions_generic_c_outro_text_1","What a wonderful jewelry piece!"
"diamond_missions_mission_1_intro_text_1","There's something enigmatic about this antique design..."
"diamond_missions_mission_1_intro_text_2","Collect 50 Diamonds to build it!"
"diamond_missions_mission_1_outro_text_1","Magnifico! It's a late 18th century earring..."
"diamond_missions_mission_2_intro_text_1","This antique design displays a unique necklace..."
"diamond_missions_mission_2_intro_text_2","Collect 250 diamonds to craft it!"
"diamond_missions_mission_2_outro_text_1","What a marvel! This is also an 18th century jewel, and you managed to restore it!"
"diamond_missions_mission_3_intro_text_1","I've found this antique Brooch design."
"diamond_missions_mission_3_intro_text_2","Collect 400 diamonds to craft it!"
"diamond_missions_mission_3_outro_text_1","Good job! This brooch was designed in Venice over 200 years ago."
"diamond_missions_mission_4_intro_text_1","I found a new design for you!"
"diamond_missions_mission_4_intro_text_2","Collect 600 diamonds to craft it!"
"diamond_missions_mission_4_outro_text_1","Wonderful! Another antique Venetian piece."
"diamond_missions_mission_5_intro_text_1","Here you have your next jewelry design challenge!"
"diamond_missions_mission_5_intro_text_2","Collect 600 diamonds to craft it!"
"diamond_missions_mission_5_outro_text_1","What a wonderful design!"
"diamond_missions_mission_6_intro_text_1","I found a new design for you!"
"diamond_missions_mission_6_intro_text_2","Collect 300 diamonds to craft it!"
"diamond_missions_mission_6_outro_text_1","Very good! You are becoming an expert in jewel crafting!"
"diamond_missions_mission_7_intro_text_1","Here you have your next jewel design challenge!"
"diamond_missions_mission_7_intro_text_2","Collect 600 diamonds to craft it!"
"diamond_missions_mission_7_outro_text_1","Wonderful! Another unique design from the 18th century."
"diamond_missions_mission_8_intro_text_1","I've found a cool new design for you!"
"diamond_missions_mission_8_intro_text_2","Collect 300 diamonds to craft it!"
"diamond_missions_mission_8_outro_text_1","Superb! All these jewel pieces seem to be part of a big collection..."
"dungeon_sagamap_event_chest","You found a gift in your path. What's inside?"
"dungeon_sagamap_event_lives","This will help you on your journey. Keep going!"
"dungeon_sagamap_event_pick_ab_description","Take your favorite one with you"
"dungeon_sagamap_event_pick_ab_header","Time to choose!"
"egp_moves","Moves"
"end_episode_reward","10 Gold Bars"
"end_episode_screen_boosts_1_text_1","In New York lives recharge faster!"
"end_episode_screen_boosts_2_text_1","Now you can choose where to go! Each city gives a different benefit..."
"end_episode_screen_diamonds_10_text_1","The Rainbow collection disappeared in 1803."
"end_episode_screen_diamonds_11_text_1","The legend says Lucia Di Fiore designed all the pieces and hid them from the Napoleon's army."
"end_episode_screen_diamonds_12_text_1","One of the pieces you've restored is from the 16th century… what's behind this?"
"end_episode_screen_diamonds_13_text_1","You are restoring more than one collection… some pieces are older than I thought!"
"end_episode_screen_diamonds_14_text_1","Apparently there are many mysterious designs spread around the world. What’s behind this?"
"end_episode_screen_diamonds_1_text_1","Now let's go to the New York Museum of Jewelry..."
"end_episode_screen_diamonds_1_text_2","We can find more information there."
"end_episode_screen_diamonds_2_text_1","You can choose where to investigate next!"
"end_episode_screen_diamonds_3_text_1","Napoleon conquered Venice in 1797 and looted many treasures..."
"end_episode_screen_diamonds_3_text_2","...I wonder if our jewels are related to what happened."
"end_episode_screen_diamonds_4_text_1","I found an amazing clue! The legendary collection wasn't lost!"
"end_episode_screen_diamonds_4_text_2","...It was hidden! But why?"
"end_episode_screen_diamonds_5_text_1","The legendary collection was hidden somewhere in the world..."
"end_episode_screen_diamonds_5_text_2","...to be protected from Napoleon's army!"
"end_episode_screen_diamonds_6_text_1","Apparently there are many mysterious designs spread around the world!"
"end_episode_screen_diamonds_6_text_2","Where do you want to go next?"
"end_episode_screen_diamonds_7_text_1","The hidden collection is huge and spread around the world."
"end_episode_screen_diamonds_7_text_2","What will be your next destination?"
"end_episode_screen_diamonds_8_text_1","We can find information about the collection in any city around the world."
"end_episode_screen_diamonds_8_text_2","What will be the next city you want to visit?"
"end_episode_screen_diamonds_9_text_1","I just found out something about the jewels you are restoring..."
"end_episode_screen_diamonds_9_text_2","...they are part of an antique set called the \"Rainbow collection\"."
"end_episode_screen_episode_boost_text_1","Now you must go to London. By the way, your lives here will recharge faster!"
"end_episode_screen_ticket_to_ride_text_1","Now you can choose where you want to go!"
"end_episode_screen_travelling_text_1","There are no more diamonds in Paris. Travel to New York to find more!"
"eoc_meantime","In The Meantime..."
"episode_race_keep_trying","Only the Top 3 get rewards, keep trying!"
"episode_race_opt_in_next_time","Next time"
"error_continue","Continue"
"error_network","Connection failed!"
"error_network_body","Don't worry! Try it later. We will be waiting for you! "
"error_ooops","Oooops"
"error_try_again","Try later!"
"error_try_later","Please try again later."
"error_unrecoverable_error_body","We had problems with your request... contact us and we will help you!"
"error_unrecoverable_error_button","Get Help "
"error_unrecoverable_error_title","Sorry"
"error_wrong","Something went wrong"
"exp_freepiggy_break","Break!"
"exp_freepiggy_shake","Shake"
"exp_sleeptight_bonus","You get 1 extra move for each day you rest!"
"exp_sleeptight_days_away","You’ve rested"
"exp_sleeptight_days_away_amount","{0} days"
"exp_sleeptight_days_away_maxed","You’ve rested more than"
"exp_sleeptight_notification_1","You get an extra move for each day you rest. 🎁It’s been 3 days..."
"exp_sleeptight_notification_2","Your rest bonus grows every day. 🎁It’s been 6 days..."
"exp_sleeptight_notification_3","Your rest bonus is pretty big now! 🎁It’s been 9 days..."
"exp_sleeptight_round_start","Rest bonus!"
"exp_sleeptight_welcome","Welcome back!"
"exp_soclose_episode_finished","completed!"
"exp_soclose_progression","{0} levels left!"
"exp_soclose_progression_one_left","Last level!"
"exp_soclose_progression_widget_plural","{0} left"
"exp_soclose_progression_widget_singular","{0} left"
"exp_soclose_welcome","Welcome to"
"exp_tr_goblin.popup_chest_found","You've got a Mystery Chest!"
"exp_tr_goblin.popup_chest_open","You got the Key! It's time to open the Chest!"
"exp_tr_goblin.popup_key_expired","Ohhh, that Key has flown!"
"exp_tr_goblin.popup_key_need","Find the Key!"
"exp_tr_goblin.popup_key_new","Keep an eye out! Another Key is coming soon!"
"exp_tr_goblin.popup_key_reminder","Find the Key before it flies away!"
"exp_tr_goblin.reward_exceptional","Exceptional!"
"exp_tr_goblin.reward_rare","Rare!"
"extra_extra_large_bundle.store.package_name","XXL Bundle"
"extra_extra_large_gold_package.store.package_name","XXL Gold Bar Package"
"extra_large_bundle.store.package_name","XL Bundle"
"extra_large_gold_package.store.package_name","Extra Large Gold Bar Package"
"extra_small_gold_package.store.package_name","Extra Small Gold Bar Package"
"fb_connect","Connect"
"fb_connecting","Connecting..."
"fb_connectionlong","Unable to connect"
"fb_help_button_text","?"
"fb_logout","Logout"
"fb_nointernetconec","No internet connection"
"fb_save_progress","Save your progress!"
"fb_success","You are now connected to Facebook!"
"fb_will_not_publish","We will never post without your permission!"
"feeder_collection_counters","{0}"
"feeder_collection_counters_left","Boxes left: {0}"
"feeder_prelevel_goals","Open the Jewel Box!"
"first_level_up","Every star improves your skills as a Jeweler!"
"florian_conclusion_1","Amazing! Keep travelling to meet the other Masters."
"florian_conclusion_2","Don't forget to write!"
"florian_conclusion_3","Show the world how much you are worth."
"florian_development_1","Incredible! I see a great talent in you."
"florian_development_2","I'm going to miss you, lovely!"
"florian_development_3","Awesome! Keep going."
"florian_introduction_1","Let's try your new hammer in action!"
"florian_introduction_2","Impressive! You have arrived!"
"florian_introduction_3","You learn fast. Very good!"
"fusion_1_Level_away","{0} Level Away"
"fusion_Info_tittle","Information"
"fusion_X_Levels_away","{0} Levels Away"
"fusion_abandon_tittle","Abandon"
"fusion_bonus_nearby","Nearby Bonus!"
"fusion_booster_buddies_tittle","Booster Buddies!"
"fusion_button_got_it","Got it!"
"fusion_button_lets_go","Let's Go!"
"fusion_favourite_buddies","Favourite Buddies"
"fusion_info_button_1","The Buddy in the closest level gives you the best booster"
"fusion_info_button_2","Favourites Buddies double the boosters"
"fusion_info_button_3","Favourite Buddies near you to get the maximum benefit!"
"fusion_list_full","Your list is full!"
"fusion_no_button","No"
"fusion_onboarding","Add players to your Favourites Buddies list to double the boosters!"
"fusion_opt_out","You won't receive your buddy-boosters. Are you sure?"
"fusion_remove_button","Remove"
"fusion_remove_faraway","This buddy will no longer be in your favourites list"
"fusion_remove_fav_title","Remove Favourite?"
"fusion_remove_nearby","You get the best boosters from nearby players. Are you sure?"
"fusion_tap_to_continue","Tap to continue"
"fusion_yes_button","Yes"
"game_cities_coming_soon","More cities will be available very soon!"
"game_coming_soon","Coming soon..."
"game_completed","Completed!"
"game_full","Full"
"game_intro_body","I have found something mysterious... come to Paris immediately!"
"game_intro_body_2","I need your help to restore a jewelry collection. Come to Paris please!"
"game_intro_header","My dear,"
"game_intro_header_2","My dear Lucy,"
"game_intro_presentation","Every piece of Jewelry has a secret to tell..."
"game_intro_presentation_2","To make jewelry you need Diamonds..."
"game_intro_sign","Your aunt, Bernadetta"
"game_intro_sign_2","Your aunt, Bernadetta"
"game_level","Level"
"game_level_completed","Well done!"
"game_level_failed","Out of moves!"
"game_level_number","Level {0}"
"game_level_win","You won!"
"game_loading","loading..."
"game_lose_life","Are you sure you want to quit?"
"game_name","Diamond Diaries Saga"
"game_no_possible_moves","No more possible moves"
"game_paused","Paused"
"game_quit_level","Quit level?"
"game_quitgame_desc","Do you want to quit this level?"
"game_quitgame_title","Quit?"
"game_reshuffle","Mixing..."
"game_score_short","{0} pts"
"game_your_score","Your score"
"generic_timer_h_m","{0}h {1}m"
"generic_timer_h_m_s","{0}h {1}m {2}s"
"generic_timer_hours_minutes","{0} hours {1} minutes"
"generic_timer_hours_minutes_seconds","{0} hours {1} minutes {2} seconds"
"generic_timer_hr","{0}hr"
"generic_timer_m_s","{0}m {1}s"
"generic_timer_min","{0}min"
"generic_timer_minutes_seconds","{0} minutes {1} seconds"
"generic_timer_only_h","{h}"
"generic_timer_only_hours","{0} hours"
"generic_timer_only_m","{0}m"
"generic_timer_only_minutes","{0} minutes"
"generic_timer_only_s","{0}s"
"generic_timer_only_seconds","{0} seconds"
"generic_timer_sec","{0}sec"
"gift_failed_cant_recover","There was a problem with your request…"
"gift_failed_cant_recover_title","Sorry!"
"gift_failed_try_again","The gift is ready but something went wrong. Please try again."
"gift_failed_try_again_title","Claiming failed"
"gift_map_button","Reward!"
"gift_received","Congratulations!"
"gift_received_button","Great!"
"gift_received_desc","You received:"
"gift_received_goldbars","10 Goldbars"
"gift_received_goldbars_param","{0} Goldbars"
"gift_received_title","Congratulations!"
"gravity_fb.description","Start playing Diamond Diaries Saga, a brand new puzzle linker game from King, the creators of Candy Crush Saga.
 
Create precious items of jewellery by linking 3 or more charms of the same color and complete the goal before you run out of moves.
Travel to exotic cities with tons of fun, challenging levels and exciting new game modes.

Enjoy a sparkling new way to connect beautiful charms in this exciting puzzle adventure!
Take on this epic saga alone or play with friends to see who can get the highest score!

Diamond Diaries Saga is completely free to play but some optional in-game items will require payment."
"gravity_fb.shortdescription","Craft jewels and travel the world in this all new linker puzzle from King"
"gravity_fb.tagline","A sparkling puzzle adventure!"
"hard_refill_case_1_super_hard_description","Full Refill"
"hard_refill_hard_header","Hard Level Completed!"
"hard_refill_super_hard_header","Super Hard Level Completed!"
"header_congratulations","Congratulations!"
"header_time_is_up","Time is up!"
"how_friends_do","Find out how your friends are doing!"
"hud_goals","GOALS"
"hud_level","LEVEL {0}"
"hud_moves","MOVES"
"hud_score","SCORE: {0}"
"hybrid_collection_counters","{0}"
"hybrid_collection_counters_left","Diamonds left: {0}"
"hybrid_prelevel_goals","Collect all the Diamonds!"
"hydra_collection_counters","{0}"
"hydra_collection_counters_left","Dolls left: {0}"
"hydra_prelevel_goals","Open the Dolls!"
"incen_connectfacebook","Connect to Facebook!"
"incen_connectfacebook_devices","Play on multiple devices!"
"incen_connectfacebook_gold","Get {0} Gold Bars the first time you connect!"
"incen_connectfacebook_help","Get help unlocking new levels!"
"incen_connectfacebook_lives","Friends can send you lives!"
"incen_connectfacebook_progression","Never lose your progression!"
"incen_connectfacebook_spam","We will never post without your permission."
"increasing_rewards_presentation_description","Keep winning challenges to earn the final reward"
"invite_friends","Invite"
"ko_refund_policy","refund available within 7 days (with limitations)"
"kv_profile","Profile"
"large_bundle.store.package_name","L Bundle"
"large_gold_package.store.package_name","Large Gold Bar Package"
"last_move_reminder","Last move!"
"level_failed","Level failed!"
"level_hard_title","HARD LEVEL"
"level_superhard_title","SUPER HARD LEVEL"
"level_up_button","Great!"
"level_up_reward_2","Postcard added to your album!"
"level_up_title","Rank up!"
"lexicon_tier1_01","Brilliant!"
"lexicon_tier1_02","Good Job!"
"lexicon_tier1_03","Sassy!"
"lexicon_tier1_04","Wonderful!"
"lexicon_tier2_01","Amazing!"
"lexicon_tier2_02","Dazzling!"
"lexicon_tier2_03","Radiant!"
"lexicon_tier3_01","Charming!"
"lexicon_tier3_02","Masterful!"
"lexicon_tier3_03","Perfect!"
"library.social_playerrelations_kingandfacebookprofiles","King and Facebook profiles"
"library_buttons_PP","Privacy Policy"
"library_buttons_accept","Accept"
"library_buttons_acceptall","Accept All"
"library_buttons_account","Account"
"library_buttons_achievements","Achievements"
"library_buttons_add","Add"
"library_buttons_addmessage","Add Message"
"library_buttons_all","All"
"library_buttons_allfriends","All friends"
"library_buttons_ask","Ask"
"library_buttons_avatar","Avatar"
"library_buttons_back","Back"
"library_buttons_back2game","Back to game"
"library_buttons_back2map","Back to map"
"library_buttons_back2menu","Back to menu"
"library_buttons_cancel","Cancel"
"library_buttons_checkall","Check all"
"library_buttons_claim","Claim"
"library_buttons_close","Close"
"library_buttons_close_capital","CLOSE"
"library_buttons_collect_prize","COLLECT PRIZE!"
"library_buttons_connect","Connect"
"library_buttons_continue","Continue"
"library_buttons_cool_exclamation","Cool!"
"library_buttons_customer_care","Customer Care"
"library_buttons_done","Done"
"library_buttons_download_01","Download"
"library_buttons_download_02","Download!"
"library_buttons_end_game","End game"
"library_buttons_exit","Exit"
"library_buttons_exit_full_screen","Exit full screen"
"library_buttons_extra_moves","Extra Moves"
"library_buttons_faq","Frequently Asked Questions"
"library_buttons_faq_abbr","FAQ"
"library_buttons_fb_disconnect","Disconnect"
"library_buttons_find_friends","Find Friends"
"library_buttons_full_screen","Full screen"
"library_buttons_game_invites","Game Invites"
"library_buttons_get_friends","Get Friends"
"library_buttons_get_more_goldbars","Get more Gold Bars"
"library_buttons_go","Go"
"library_buttons_great_exclamation","Great!"
"library_buttons_help","Help"
"library_buttons_helpful_hints","Helpful Hints"
"library_buttons_inbox","Inbox"
"library_buttons_invite","Invite"
"library_buttons_invite_friends","Invite friends"
"library_buttons_kingdom","Kingdom"
"library_buttons_later","Later"
"library_buttons_like","Like"
"library_buttons_login","Log in"
"library_buttons_logout","Log Out"
"library_buttons_main_menu","Main menu"
"library_buttons_messages","Messages"
"library_buttons_more","More"
"library_buttons_music_off","Music OFF"
"library_buttons_music_on","Music ON"
"library_buttons_never","Never"
"library_buttons_new_version_avail","New version available"
"library_buttons_next","Next"
"library_buttons_not_now","Not now"
"library_buttons_notifications","Notifications"
"library_buttons_ok","OK"
"library_buttons_options","Options"
"library_buttons_play","Play"
"library_buttons_play_caps","PLAY"
"library_buttons_play_exclamation","Play!"
"library_buttons_play_now","Play Now!"
"library_buttons_previous","Previous"
"library_buttons_profile","Profile"
"library_buttons_quit","Quit"
"library_buttons_quit_game","Quit Game"
"library_buttons_quit_level","Quit level"
"library_buttons_rate","Rate"
"library_buttons_reload","Reload"
"library_buttons_reset","Reset"
"library_buttons_reset_progress","Reset progress"
"library_buttons_restore_purchases","Restore purchases"
"library_buttons_retry","Retry"
"library_buttons_save_game","Save game"
"library_buttons_select_all","Select All"
"library_buttons_send","Send"
"library_buttons_send2all","Send to all"
"library_buttons_send_all","Send All"
"library_buttons_send_caps","SEND"
"library_buttons_send_lives","Send Lives"
"library_buttons_settings","Settings"
"library_buttons_share","Share"
"library_buttons_sign_out","Sign Out"
